episode,step_train,step,A1_given,A1_received,A1_reward_env,A1_reward_total,A1_waste_cleared,A1_r_riverside,A1_r_beam,A1_r_cleared,A1_share_0,A2_given,A2_received,A2_reward_env,A2_reward_total,A2_waste_cleared,A2_r_riverside,A2_r_beam,A2_r_cleared,A2_share_0,time,reward_env_total
11000,5500,550000,0.00e+00,0.00e+00,3.00e-01,3.00e-01,1.60,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,7.00e-01,7.00e-01,0.50,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-5110,1.00e+00
12000,6000,600000,0.00e+00,0.00e+00,4.00e-01,4.00e-01,1.20,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,6.00e-01,6.00e-01,0.80,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-4924,1.00e+00
13000,6500,650000,0.00e+00,0.00e+00,5.00e-01,5.00e-01,3.80,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.40e+00,1.40e+00,0.40,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-4737,1.90e+00
14000,7000,700000,0.00e+00,0.00e+00,9.00e-01,9.00e-01,2.90,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,9.00e-01,9.00e-01,0.80,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-4551,1.80e+00
15000,7500,750000,0.00e+00,0.00e+00,5.00e-01,5.00e-01,3.40,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.20e+00,1.20e+00,0.10,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-4364,1.70e+00
16000,8000,800000,0.00e+00,0.00e+00,2.00e-01,2.00e-01,1.10,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,2.00e-01,2.00e-01,0.50,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-4177,4.00e-01
17000,8500,850000,0.00e+00,0.00e+00,7.00e-01,7.00e-01,2.50,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.00e+00,1.00e+00,0.30,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-3990,1.70e+00
18000,9000,900000,0.00e+00,0.00e+00,4.00e-01,4.00e-01,2.80,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,8.00e-01,8.00e-01,0.80,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-3804,1.20e+00
19000,9500,950000,0.00e+00,0.00e+00,5.00e-01,5.00e-01,2.50,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.50e+00,1.50e+00,0.30,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-3617,2.00e+00
20000,10000,1000000,0.00e+00,0.00e+00,3.00e-01,3.00e-01,2.70,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.80e+00,1.80e+00,0.40,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-3431,2.10e+00
21000,10500,1050000,0.00e+00,0.00e+00,6.00e-01,6.00e-01,2.50,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,9.00e-01,9.00e-01,0.50,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-3245,1.50e+00
22000,11000,1100000,0.00e+00,0.00e+00,6.00e-01,6.00e-01,2.80,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.00e+00,1.00e+00,0.90,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-3059,1.60e+00
23000,11500,1150000,0.00e+00,0.00e+00,9.00e-01,9.00e-01,2.40,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,6.00e-01,6.00e-01,0.70,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-2872,1.50e+00
24000,12000,1200000,0.00e+00,0.00e+00,4.00e-01,4.00e-01,2.20,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.30e+00,1.30e+00,0.10,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-2686,1.70e+00
25000,12500,1250000,0.00e+00,0.00e+00,5.00e-01,5.00e-01,3.70,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,2.30e+00,2.30e+00,0.40,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-2500,2.80e+00
26000,13000,1300000,0.00e+00,0.00e+00,4.00e-01,4.00e-01,1.60,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.00e+00,1.00e+00,0.60,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-2314,1.40e+00
27000,13500,1350000,0.00e+00,0.00e+00,2.00e-01,2.00e-01,4.60,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.80e+00,1.80e+00,0.50,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-2128,2.00e+00
28000,14000,1400000,0.00e+00,0.00e+00,1.00e-01,1.00e-01,3.90,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.90e+00,1.90e+00,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-1941,2.00e+00
29000,14500,1450000,0.00e+00,0.00e+00,3.00e-01,3.00e-01,4.80,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,2.30e+00,2.30e+00,0.10,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-1755,2.60e+00
30000,15000,1500000,0.00e+00,0.00e+00,1.00e+00,1.00e+00,3.10,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,9.00e-01,9.00e-01,1.10,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-1569,1.90e+00
31000,15500,1550000,0.00e+00,0.00e+00,3.00e-01,3.00e-01,4.40,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,2.10e+00,2.10e+00,0.60,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-1383,2.40e+00
32000,16000,1600000,0.00e+00,0.00e+00,8.00e-01,8.00e-01,4.20,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,2.10e+00,2.10e+00,0.20,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-1197,2.90e+00
33000,16500,1650000,0.00e+00,0.00e+00,4.00e-01,4.00e-01,4.50,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.80e+00,1.80e+00,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-1011,2.20e+00
34000,17000,1700000,0.00e+00,0.00e+00,4.00e-01,4.00e-01,4.10,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,2.20e+00,2.20e+00,0.10,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-824,2.60e+00
35000,17500,1750000,0.00e+00,0.00e+00,6.00e-01,6.00e-01,4.00,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,2.20e+00,2.20e+00,0.00,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-638,2.80e+00
36000,18000,1800000,0.00e+00,0.00e+00,2.00e-01,2.00e-01,3.30,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,2.00e+00,2.00e+00,0.10,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-451,2.20e+00
37000,18500,1850000,0.00e+00,0.00e+00,5.00e-01,5.00e-01,3.20,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.10e+00,1.10e+00,0.70,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-265,1.60e+00
38000,19000,1900000,0.00e+00,0.00e+00,6.00e-01,6.00e-01,3.90,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.30e+00,1.30e+00,0.30,0.00e+00,0.00e+00,0.00e+00,1.00e+00,-78,1.90e+00
39000,19500,1950000,0.00e+00,0.00e+00,6.00e-01,6.00e-01,3.10,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.50e+00,1.50e+00,1.50,0.00e+00,0.00e+00,0.00e+00,1.00e+00,108,2.10e+00
40000,20000,2000000,0.00e+00,0.00e+00,1.00e+00,1.00e+00,2.80,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.80e+00,1.80e+00,2.90,0.00e+00,0.00e+00,0.00e+00,1.00e+00,295,2.80e+00
41000,20500,2050000,0.00e+00,0.00e+00,1.20e+00,1.20e+00,2.40,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.50e+00,1.50e+00,2.70,0.00e+00,0.00e+00,0.00e+00,1.00e+00,482,2.70e+00
42000,21000,2100000,0.00e+00,0.00e+00,5.00e-01,5.00e-01,2.70,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.20e+00,1.20e+00,0.60,0.00e+00,0.00e+00,0.00e+00,1.00e+00,668,1.70e+00
43000,21500,2150000,0.00e+00,0.00e+00,1.00e+00,1.00e+00,4.30,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.70e+00,1.70e+00,1.50,0.00e+00,0.00e+00,0.00e+00,1.00e+00,855,2.70e+00
44000,22000,2200000,0.00e+00,0.00e+00,8.00e-01,8.00e-01,5.20,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,2.30e+00,2.30e+00,1.10,0.00e+00,0.00e+00,0.00e+00,1.00e+00,1041,3.10e+00
45000,22500,2250000,0.00e+00,0.00e+00,8.00e-01,8.00e-01,1.40,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,7.00e-01,7.00e-01,1.50,0.00e+00,0.00e+00,0.00e+00,1.00e+00,1229,1.50e+00
46000,23000,2300000,0.00e+00,0.00e+00,8.00e-01,8.00e-01,3.10,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.80e+00,1.80e+00,1.20,0.00e+00,0.00e+00,0.00e+00,1.00e+00,1416,2.60e+00
47000,23500,2350000,0.00e+00,0.00e+00,9.00e-01,9.00e-01,2.20,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.40e+00,1.40e+00,1.40,0.00e+00,0.00e+00,0.00e+00,1.00e+00,1603,2.30e+00
48000,24000,2400000,0.00e+00,0.00e+00,4.00e-01,4.00e-01,4.10,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,1.90e+00,1.90e+00,0.60,0.00e+00,0.00e+00,0.00e+00,1.00e+00,1789,2.30e+00
49000,24500,2450000,0.00e+00,0.00e+00,5.00e-01,5.00e-01,7.20,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,4.20e+00,4.20e+00,0.20,0.00e+00,0.00e+00,0.00e+00,1.00e+00,1977,4.70e+00
50000,25000,2500000,0.00e+00,0.00e+00,8.00e-01,8.00e-01,5.50,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,3.30e+00,3.30e+00,0.90,0.00e+00,0.00e+00,0.00e+00,1.00e+00,2163,4.10e+00
